Time,UeId,FlowId,Direction,SrcAddr,DstAddr,Throughput_kbps,Latency_ms,Jitter_ms,PacketLoss
11.8,16,11,UL,7.0.0.12,1.0.0.2,39557.4,8.53243,0.403729,0
11.8,17,12,UL,7.0.0.13,1.0.0.2,37254.7,8.57558,0.405195,0
11.8,18,13,UL,7.0.0.14,1.0.0.2,37419.2,5.84908,0.396288,0
11.8,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77385,0.394488,0
11.9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11.9,7,2,UL,7.0.0.3,1.0.0.2,5181.12,11.145,2.38865,0
11.9,8,3,UL,7.0.0.4,1.0.0.2,2960.64,80.8808,4.33084,0
11.9,9,4,UL,7.0.0.5,1.0.0.2,5263.36,8.28635,2.08453,0
11.9,10,5,UL,7.0.0.6,1.0.0.2,35938.9,9.4343,0.432178,0
11.9,11,6,UL,7.0.0.7,1.0.0.2,36596.8,9.15432,0.427332,0
11.9,12,7,UL,7.0.0.8,1.0.0.2,35938.9,7.06335,0.420734,0
11.9,13,8,UL,7.0.0.9,1.0.0.2,37008,6.90572,0.406968,0
11.9,14,9,UL,7.0.0.10,1.0.0.2,35281,10.096,0.429419,0
11.9,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.32485,0.42963,0
11.9,16,11,UL,7.0.0.12,1.0.0.2,34787.5,7.04982,0.430366,0
11.9,17,12,UL,7.0.0.13,1.0.0.2,34211.8,8.64265,0.428811,0
11.9,18,13,UL,7.0.0.14,1.0.0.2,34705.3,6.03594,0.40569,0
11.9,19,14,UL,7.0.0.15,1.0.0.2,34787.5,5.95261,0.402444,0
12,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12,7,2,UL,7.0.0.3,1.0.0.2,5098.88,11.8015,2.18895,0
12,8,3,UL,7.0.0.4,1.0.0.2,5510.08,90.7053,2.97096,0
12,9,4,UL,7.0.0.5,1.0.0.2,5098.88,10.3359,2.28402,0
12,10,5,UL,7.0.0.6,1.0.0.2,35527.7,55.5305,0.440806,4
12,11,6,UL,7.0.0.7,1.0.0.2,37172.5,7.62628,0.409179,0
12,12,7,UL,7.0.0.8,1.0.0.2,34047.4,7.14273,0.436169,0
12,13,8,UL,7.0.0.9,1.0.0.2,35692.2,8.89834,0.438135,0
12,14,9,UL,7.0.0.10,1.0.0.2,36761.3,8.37855,0.422595,0
12,15,10,UL,7.0.0.11,1.0.0.2,36596.8,8.18254,0.426058,0
12,16,11,UL,7.0.0.12,1.0.0.2,36514.6,7.0999,0.411543,0
12,17,12,UL,7.0.0.13,1.0.0.2,35363.2,8.19011,0.419692,0
12,18,13,UL,7.0.0.14,1.0.0.2,36185.6,5.6289,0.386725,0
12,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.57167,0.384849,0
12.1,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12.1,7,2,UL,7.0.0.3,1.0.0.2,4934.4,10.086,2.35167,0
12.1,8,3,UL,7.0.0.4,1.0.0.2,7154.88,60.0007,2.75334,0
12.1,9,4,UL,7.0.0.5,1.0.0.2,5181.12,11.1047,2.35159,0
12.1,10,5,UL,7.0.0.6,1.0.0.2,33225,8.27139,0.442633,0
12.1,11,6,UL,7.0.0.7,1.0.0.2,37748.2,7.54199,0.422326,0
12.1,12,7,UL,7.0.0.8,1.0.0.2,36761.3,7.2316,0.411752,0
12.1,13,8,UL,7.0.0.9,1.0.0.2,35938.9,7.26578,0.415442,0
12.1,14,9,UL,7.0.0.10,1.0.0.2,37254.7,8.64029,0.419427,0
12.1,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.12222,0.429654,0
12.1,16,11,UL,7.0.0.12,1.0.0.2,36267.8,7.565,0.420323,0
12.1,17,12,UL,7.0.0.13,1.0.0.2,36103.4,9.3016,0.422916,0
12.1,18,13,UL,7.0.0.14,1.0.0.2,37008,5.96666,0.397874,0
12.1,19,14,UL,7.0.0.15,1.0.0.2,37008,5.79107,0.393595,0
12.2,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12.2,7,2,UL,7.0.0.3,1.0.0.2,5263.36,11.3123,2.20965,0
12.2,8,3,UL,7.0.0.4,1.0.0.2,575.68,17.4421,2.85457,0
12.2,9,4,UL,7.0.0.5,1.0.0.2,5181.12,10.5285,2.32068,0
12.2,10,5,UL,7.0.0.6,1.0.0.2,38570.6,54.1475,0.433705,0
12.2,11,6,UL,7.0.0.7,1.0.0.2,33389.4,10.4436,0.44755,0
12.2,12,7,UL,7.0.0.8,1.0.0.2,36843.5,6.87204,0.407893,0
12.2,13,8,UL,7.0.0.9,1.0.0.2,36925.8,6.53998,0.40957,0
12.2,14,9,UL,7.0.0.10,1.0.0.2,36432.3,11.5321,0.434583,0
12.2,15,10,UL,7.0.0.11,1.0.0.2,35527.7,8.1518,0.430842,0
12.2,16,11,UL,7.0.0.12,1.0.0.2,36185.6,7.81593,0.429486,0
12.2,17,12,UL,7.0.0.13,1.0.0.2,36925.8,9.09941,0.414785,0
12.2,18,13,UL,7.0.0.14,1.0.0.2,35281,5.85516,0.397949,0
12.2,19,14,UL,7.0.0.15,1.0.0.2,35281,5.86451,0.397562,0
12.3,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12.3,7,2,UL,7.0.0.3,1.0.0.2,5098.88,10.2003,2.25096,0
12.3,8,3,UL,7.0.0.4,1.0.0.2,3289.6,78.2699,3.97801,0
12.3,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.7764,2.35082,0
12.3,10,5,UL,7.0.0.6,1.0.0.2,36021.1,9.54761,0.42002,0
12.3,11,6,UL,7.0.0.7,1.0.0.2,35692.2,11.2137,0.431672,0
12.3,12,7,UL,7.0.0.8,1.0.0.2,35198.7,6.53748,0.413544,0
12.3,13,8,UL,7.0.0.9,1.0.0.2,33553.9,6.64984,0.416835,0
12.3,14,9,UL,7.0.0.10,1.0.0.2,33800.6,7.70502,0.439181,0
12.3,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.22173,0.429638,0
12.3,16,11,UL,7.0.0.12,1.0.0.2,34376.3,8.72706,0.418971,0
12.3,17,12,UL,7.0.0.13,1.0.0.2,36350.1,8.52583,0.414395,0
12.3,18,13,UL,7.0.0.14,1.0.0.2,35609.9,5.753,0.392153,0
12.3,19,14,UL,7.0.0.15,1.0.0.2,35281,5.64869,0.389433,0
12.4,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12.4,7,2,UL,7.0.0.3,1.0.0.2,3536.32,10.9878,2.20435,0
12.4,8,3,UL,7.0.0.4,1.0.0.2,3700.8,102.29,3.56981,0
12.4,9,4,UL,7.0.0.5,1.0.0.2,5098.88,12.212,2.43107,0
12.4,10,5,UL,7.0.0.6,1.0.0.2,34869.8,8.12963,0.40941,0
12.4,11,6,UL,7.0.0.7,1.0.0.2,37501.4,8.27986,0.417403,0
12.4,12,7,UL,7.0.0.8,1.0.0.2,36021.1,8.30356,0.427156,0
12.4,13,8,UL,7.0.0.9,1.0.0.2,35363.2,8.36439,0.442311,0
12.4,14,9,UL,7.0.0.10,1.0.0.2,36350.1,7.96846,0.414617,0
12.4,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.2238,0.429634,0
12.4,16,11,UL,7.0.0.12,1.0.0.2,37501.4,9.53042,0.438112,0
12.4,17,12,UL,7.0.0.13,1.0.0.2,35609.9,9.81316,0.424823,0
12.4,18,13,UL,7.0.0.14,1.0.0.2,37090.2,5.86695,0.396162,0
12.4,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.78626,0.392697,0
12.5,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12.5,7,2,UL,7.0.0.3,1.0.0.2,164.48,106.632,45.9957,0
12.5,8,3,UL,7.0.0.4,1.0.0.2,5510.08,107.886,2.97032,0
12.5,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.4997,2.31546,0
12.5,10,5,UL,7.0.0.6,1.0.0.2,21958.1,8.90549,0.448837,0
12.5,11,6,UL,7.0.0.7,1.0.0.2,35198.7,6.75363,0.419411,0
12.5,12,7,UL,7.0.0.8,1.0.0.2,35527.7,7.41033,0.435768,0
12.5,13,8,UL,7.0.0.9,1.0.0.2,37748.2,8.71289,0.421551,0
12.5,14,9,UL,7.0.0.10,1.0.0.2,36021.1,11.0012,0.443245,0
12.5,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.30463,0.429638,0
12.5,16,11,UL,7.0.0.12,1.0.0.2,36925.8,6.61338,0.405206,0
12.5,17,12,UL,7.0.0.13,1.0.0.2,35938.9,8.214,0.412363,0
12.5,18,13,UL,7.0.0.14,1.0.0.2,33882.9,5.82338,0.40926,0
12.5,19,14,UL,7.0.0.15,1.0.0.2,34376.3,5.79745,0.403547,0
12.6,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12.6,7,2,UL,7.0.0.3,1.0.0.2,11349.1,93.5382,2.31344,0
12.6,8,3,UL,7.0.0.4,1.0.0.2,2056,131.067,5.33763,0
12.6,9,4,UL,7.0.0.5,1.0.0.2,5098.88,12.1491,2.36821,0
12.6,10,5,UL,7.0.0.6,1.0.0.2,12993.9,86.0061,0.826543,0
12.6,11,6,UL,7.0.0.7,1.0.0.2,34952,7.02708,0.420376,0
12.6,12,7,UL,7.0.0.8,1.0.0.2,35527.7,7.61801,0.423984,0
12.6,13,8,UL,7.0.0.9,1.0.0.2,36679,6.89593,0.410647,0
12.6,14,9,UL,7.0.0.10,1.0.0.2,37419.2,9.54172,0.418447,0
12.6,15,10,UL,7.0.0.11,1.0.0.2,36596.8,8.26105,0.426046,0
12.6,16,11,UL,7.0.0.12,1.0.0.2,33882.9,8.41347,0.428739,0
12.6,17,12,UL,7.0.0.13,1.0.0.2,37501.4,8.44077,0.412767,0
12.6,18,13,UL,7.0.0.14,1.0.0.2,37008,5.85236,0.383689,0
12.6,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.69512,0.384059,0
12.7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12.7,7,2,UL,7.0.0.3,1.0.0.2,5016.64,10.6008,2.3143,0
12.7,8,3,UL,7.0.0.4,1.0.0.2,14392,77.3873,2.44981,0
12.7,9,4,UL,7.0.0.5,1.0.0.2,5427.84,11.7111,2.36311,0
12.7,10,5,UL,7.0.0.6,1.0.0.2,71302.1,72.3522,0.382805,0
12.7,11,6,UL,7.0.0.7,1.0.0.2,38077.1,8.37788,0.413613,0
12.7,12,7,UL,7.0.0.8,1.0.0.2,36596.8,8.03218,0.433394,0
12.7,13,8,UL,7.0.0.9,1.0.0.2,36350.1,7.49285,0.424927,0
12.7,14,9,UL,7.0.0.10,1.0.0.2,33800.6,7.32513,0.422676,0
12.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.1783,0.429638,0
12.7,16,11,UL,7.0.0.12,1.0.0.2,36021.1,6.81295,0.424063,0
12.7,17,12,UL,7.0.0.13,1.0.0.2,33800.6,8.52675,0.424581,0
12.7,18,13,UL,7.0.0.14,1.0.0.2,37008,5.83989,0.395862,0
12.7,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77808,0.393314,0
12.8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12.8,7,2,UL,7.0.0.3,1.0.0.2,5510.08,11.357,2.1374,0
12.8,8,3,UL,7.0.0.4,1.0.0.2,1151.36,12.4669,2.60964,0
12.8,9,4,UL,7.0.0.5,1.0.0.2,5098.88,12.3004,2.41831,0
12.8,10,5,UL,7.0.0.6,1.0.0.2,39146.2,9.74559,0.410822,0
12.8,11,6,UL,7.0.0.7,1.0.0.2,36021.1,8.79002,0.428452,0
12.8,12,7,UL,7.0.0.8,1.0.0.2,36596.8,8.78953,0.421034,0
12.8,13,8,UL,7.0.0.9,1.0.0.2,33636.2,8.76387,0.443264,0
12.8,14,9,UL,7.0.0.10,1.0.0.2,37090.2,10.0001,0.441694,0
12.8,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.08975,0.429654,0
12.8,16,11,UL,7.0.0.12,1.0.0.2,34705.3,8.31361,0.427079,0
12.8,17,12,UL,7.0.0.13,1.0.0.2,6743.68,11.1522,0.496052,0
12.8,18,13,UL,7.0.0.14,1.0.0.2,34458.6,5.97188,0.407275,0
12.8,19,14,UL,7.0.0.15,1.0.0.2,35281,5.92443,0.400318,0
12.9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
12.9,7,2,UL,7.0.0.3,1.0.0.2,4934.4,9.82723,2.18874,0
12.9,8,3,UL,7.0.0.4,1.0.0.2,3618.56,69.092,3.57939,0
12.9,9,4,UL,7.0.0.5,1.0.0.2,5016.64,12.0528,2.37978,0
12.9,10,5,UL,7.0.0.6,1.0.0.2,34129.6,8.69266,0.431245,0
12.9,11,6,UL,7.0.0.7,1.0.0.2,36267.8,7.10784,0.424177,0
12.9,12,7,UL,7.0.0.8,1.0.0.2,35609.9,6.44848,0.413585,0
12.9,13,8,UL,7.0.0.9,1.0.0.2,37912.6,8.05818,0.412413,0
12.9,14,9,UL,7.0.0.10,1.0.0.2,35034.2,10.2198,0.437452,0
12.9,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.17408,0.429149,0
12.9,16,11,UL,7.0.0.12,1.0.0.2,38652.8,7.46079,0.410445,0
12.9,17,12,UL,7.0.0.13,1.0.0.2,64722.9,34.7033,0.430368,0
12.9,18,13,UL,7.0.0.14,1.0.0.2,36103.4,5.70661,0.385008,0
12.9,19,14,UL,7.0.0.15,1.0.0.2,35281,5.60675,0.385885,0
13,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
13,7,2,UL,7.0.0.3,1.0.0.2,1151.36,11.6121,2.33004,0
13,8,3,UL,7.0.0.4,1.0.0.2,4029.76,91.839,3.57184,0
13,9,4,UL,7.0.0.5,1.0.0.2,5098.88,10.1116,2.2995,0
13,10,5,UL,7.0.0.6,1.0.0.2,36761.3,8.89834,0.416382,0
13,11,6,UL,7.0.0.7,1.0.0.2,33882.9,7.19165,0.42685,0
13,12,7,UL,7.0.0.8,1.0.0.2,35527.7,8.94367,0.437857,0
13,13,8,UL,7.0.0.9,1.0.0.2,36761.3,7.77532,0.423556,0
13,14,9,UL,7.0.0.10,1.0.0.2,39064,10.0398,0.419374,0
13,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.19067,0.429638,0
13,16,11,UL,7.0.0.12,1.0.0.2,33142.7,7.45835,0.435444,0
13,17,12,UL,7.0.0.13,1.0.0.2,35527.7,8.82283,0.415137,0
13,18,13,UL,7.0.0.14,1.0.0.2,37419.2,5.84832,0.396448,0
13,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77447,0.394757,0
13.1,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
13.1,7,2,UL,7.0.0.3,1.0.0.2,246.72,103.634,32.9131,0
13.1,8,3,UL,7.0.0.4,1.0.0.2,2878.4,121.065,4.2702,0
13.1,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.9217,2.38011,0
13.1,10,5,UL,7.0.0.6,1.0.0.2,34211.8,9.55819,0.426569,0
13.1,11,6,UL,7.0.0.7,1.0.0.2,34705.3,7.77852,0.423397,0
13.1,12,7,UL,7.0.0.8,1.0.0.2,37501.4,7.61778,0.416077,0
13.1,13,8,UL,7.0.0.9,1.0.0.2,35034.2,7.47004,0.426506,0
13.1,14,9,UL,7.0.0.10,1.0.0.2,33882.9,10.1849,0.445807,0
13.1,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.33067,0.429636,0
13.1,16,11,UL,7.0.0.12,1.0.0.2,36267.8,7.62445,0.405188,0
13.1,17,12,UL,7.0.0.13,1.0.0.2,36103.4,8.27676,0.416571,0
13.1,18,13,UL,7.0.0.14,1.0.0.2,34705.3,6.03763,0.405954,0
13.1,19,14,UL,7.0.0.15,1.0.0.2,34787.5,5.95467,0.4026,0
13.2,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
13.2,7,2,UL,7.0.0.3,1.0.0.2,13651.8,76.3918,2.31293,0
13.2,8,3,UL,7.0.0.4,1.0.0.2,4523.2,145.108,3.38601,0
13.2,9,4,UL,7.0.0.5,1.0.0.2,5345.6,11.6396,2.35956,0
13.2,10,5,UL,7.0.0.6,1.0.0.2,14392,9.16884,0.422582,0
13.2,11,6,UL,7.0.0.7,1.0.0.2,39804.2,7.60938,0.405671,0
13.2,12,7,UL,7.0.0.8,1.0.0.2,35198.7,7.12756,0.41965,0
13.2,13,8,UL,7.0.0.9,1.0.0.2,35445.4,8.04656,0.423862,0
13.2,14,9,UL,7.0.0.10,1.0.0.2,34705.3,11.876,0.432088,0
13.2,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.22956,0.428529,0
13.2,16,11,UL,7.0.0.12,1.0.0.2,37830.4,7.43231,0.432191,0
13.2,17,12,UL,7.0.0.13,1.0.0.2,35938.9,9.33043,0.420372,0
13.2,18,13,UL,7.0.0.14,1.0.0.2,36185.6,5.63104,0.38678,0
13.2,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.57482,0.384467,0
13.3,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
13.3,7,2,UL,7.0.0.3,1.0.0.2,4934.4,10.9749,2.29515,0
13.3,8,3,UL,7.0.0.4,1.0.0.2,8881.92,105.903,2.42013,0
13.3,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.811,2.36389,0
13.3,10,5,UL,7.0.0.6,1.0.0.2,57239,36.9464,0.438293,0
13.3,11,6,UL,7.0.0.7,1.0.0.2,35938.9,8.18755,0.423606,0
13.3,12,7,UL,7.0.0.8,1.0.0.2,36514.6,6.77566,0.417283,0
13.3,13,8,UL,7.0.0.9,1.0.0.2,37254.7,7.31301,0.419339,0
13.3,14,9,UL,7.0.0.10,1.0.0.2,37172.5,11.0948,0.433779,0
13.3,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.21486,0.429634,0
13.3,16,11,UL,7.0.0.12,1.0.0.2,35363.2,8.13385,0.425953,0
13.3,17,12,UL,7.0.0.13,1.0.0.2,29030.7,8.86391,0.42115,0
13.3,18,13,UL,7.0.0.14,1.0.0.2,37008,5.9666,0.398211,0
13.3,19,14,UL,7.0.0.15,1.0.0.2,37008,5.79051,0.393801,0
13.4,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
13.4,7,2,UL,7.0.0.3,1.0.0.2,4112,11.6355,2.38911,0
13.4,8,3,UL,7.0.0.4,1.0.0.2,7072.64,50.581,2.8165,0
13.4,9,4,UL,7.0.0.5,1.0.0.2,5181.12,11.945,2.35521,0
13.4,10,5,UL,7.0.0.6,1.0.0.2,38488.3,51.3354,0.444151,0
13.4,11,6,UL,7.0.0.7,1.0.0.2,34540.8,7.56889,0.428139,0
13.4,12,7,UL,7.0.0.8,1.0.0.2,33471.7,7.28645,0.427876,0
13.4,13,8,UL,7.0.0.9,1.0.0.2,30099.8,8.52066,0.447839,0
13.4,14,9,UL,7.0.0.10,1.0.0.2,35363.2,10.9843,0.429681,0
13.4,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.14731,0.429638,0
13.4,16,11,UL,7.0.0.12,1.0.0.2,35527.7,6.82127,0.423216,0
13.4,17,12,UL,7.0.0.13,1.0.0.2,42435.8,47.0563,0.445912,0
13.4,18,13,UL,7.0.0.14,1.0.0.2,35281,5.85412,0.39822,0
13.4,19,14,UL,7.0.0.15,1.0.0.2,35281,5.86507,0.397907,0
13.5,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
13.5,7,2,UL,7.0.0.3,1.0.0.2,6168,50.1557,3.00776,0
13.5,8,3,UL,7.0.0.4,1.0.0.2,0,0,0,0
13.5,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.0479,2.364,0
13.5,10,5,UL,7.0.0.6,1.0.0.2,35609.9,9.84339,0.422248,0
13.5,11,6,UL,7.0.0.7,1.0.0.2,35363.2,8.75648,0.427804,0
13.5,12,7,UL,7.0.0.8,1.0.0.2,38077.1,7.82036,0.412871,0
13.5,13,8,UL,7.0.0.9,1.0.0.2,41366.7,8.32403,0.407747,0
13.5,14,9,UL,7.0.0.10,1.0.0.2,36843.5,9.2662,0.427036,0
13.5,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.1854,0.429175,0
13.5,16,11,UL,7.0.0.12,1.0.0.2,37748.2,8.35913,0.41522,0
13.5,17,12,UL,7.0.0.13,1.0.0.2,35774.4,9.86562,0.422312,0
13.5,18,13,UL,7.0.0.14,1.0.0.2,35609.9,5.75487,0.392172,0
13.5,19,14,UL,7.0.0.15,1.0.0.2,35281,5.65099,0.389302,0
13.6,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
13.6,7,2,UL,7.0.0.3,1.0.0.2,2384.96,11.0194,2.4218,0
13.6,8,3,UL,7.0.0.4,1.0.0.2,4934.4,156.175,4.85483,0
13.6,9,4,UL,7.0.0.5,1.0.0.2,5345.6,11.8638,2.39044,0
13.6,10,5,UL,7.0.0.6,1.0.0.2,34211.8,9.26628,0.423607,0
13.6,11,6,UL,7.0.0.7,1.0.0.2,36350.1,8.20301,0.433271,0
13.6,12,7,UL,7.0.0.8,1.0.0.2,34869.8,7.29994,0.428819,0
13.6,13,8,UL,7.0.0.9,1.0.0.2,35938.9,7.47292,0.418611,0
13.6,14,9,UL,7.0.0.10,1.0.0.2,35198.7,9.9071,0.434724,0
13.6,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.28845,0.429638,0
13.6,16,11,UL,7.0.0.12,1.0.0.2,33307.2,8.28565,0.438874,0
13.6,17,12,UL,7.0.0.13,1.0.0.2,36103.4,9.01268,0.413423,0
13.6,18,13,UL,7.0.0.14,1.0.0.2,37090.2,5.87119,0.39598,0
13.6,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.79058,0.392373,0
13.7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
13.7,7,2,UL,7.0.0.3,1.0.0.2,2549.44,85.0432,4.92765,0
13.7,8,3,UL,7.0.0.4,1.0.0.2,4687.68,155.348,3.29491,0
13.7,9,4,UL,7.0.0.5,1.0.0.2,5181.12,11.2663,2.33939,0
13.7,10,5,UL,7.0.0.6,1.0.0.2,37419.2,9.02848,0.435467,0
13.7,11,6,UL,7.0.0.7,1.0.0.2,37172.5,7.35955,0.413396,0
13.7,12,7,UL,7.0.0.8,1.0.0.2,34952,6.97478,0.415076,0
13.7,13,8,UL,7.0.0.9,1.0.0.2,35445.4,6.48553,0.409677,0
13.7,14,9,UL,7.0.0.10,1.0.0.2,37583.7,11.0494,0.424573,0
13.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.35385,0.429638,0
13.7,16,11,UL,7.0.0.12,1.0.0.2,39064,8.25384,0.409392,0
13.7,17,12,UL,7.0.0.13,1.0.0.2,37501.4,8.78851,0.403322,0
13.7,18,13,UL,7.0.0.14,1.0.0.2,33882.9,5.82481,0.409382,0
13.7,19,14,UL,7.0.0.15,1.0.0.2,34376.3,5.80033,0.403434,0
13.8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,1
13.8,7,2,UL,7.0.0.3,1.0.0.2,4523.2,111.468,3.27112,0
13.8,8,3,UL,7.0.0.4,1.0.0.2,6414.72,142.145,2.85899,0
13.8,9,4,UL,7.0.0.5,1.0.0.2,4934.4,11.6183,2.35965,0
13.8,10,5,UL,7.0.0.6,1.0.0.2,32813.8,8.7844,0.428285,0
13.8,11,6,UL,7.0.0.7,1.0.0.2,35692.2,6.96533,0.416279,0
13.8,12,7,UL,7.0.0.8,1.0.0.2,38817.3,6.93464,0.412147,0
13.8,13,8,UL,7.0.0.9,1.0.0.2,37254.7,6.56067,0.413891,0
13.8,14,9,UL,7.0.0.10,1.0.0.2,36843.5,7.50748,0.430335,0
13.8,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.28556,0.429638,0
13.8,16,11,UL,7.0.0.12,1.0.0.2,32731.5,7.40491,0.436668,0
13.8,17,12,UL,7.0.0.13,1.0.0.2,33553.9,8.12903,0.426203,0
13.8,18,13,UL,7.0.0.14,1.0.0.2,37008,5.85563,0.38336,0
13.8,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.69814,0.383753,0
13.9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
13.9,7,2,UL,7.0.0.3,1.0.0.2,6908.16,95.4882,2.69333,0
13.9,8,3,UL,7.0.0.4,1.0.0.2,6908.16,100.923,2.84543,0
13.9,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.7528,2.36366,0
13.9,10,5,UL,7.0.0.6,1.0.0.2,38077.1,9.54122,0.419188,0
13.9,11,6,UL,7.0.0.7,1.0.0.2,35609.9,7.92821,0.422873,0
13.9,12,7,UL,7.0.0.8,1.0.0.2,35938.9,7.18552,0.421791,0
13.9,13,8,UL,7.0.0.9,1.0.0.2,34952,7.48471,0.42757,0
13.9,14,9,UL,7.0.0.10,1.0.0.2,33800.6,8.5849,0.436952,0
13.9,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.32838,0.429638,0
13.9,16,11,UL,7.0.0.12,1.0.0.2,37830.4,7.75265,0.421221,0
13.9,17,12,UL,7.0.0.13,1.0.0.2,36267.8,8.52963,0.41989,0
13.9,18,13,UL,7.0.0.14,1.0.0.2,37008,5.84025,0.39574,0
13.9,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77891,0.393607,0
14,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
14,7,2,UL,7.0.0.3,1.0.0.2,5510.08,73.0627,3.01853,0
14,8,3,UL,7.0.0.4,1.0.0.2,904.64,118.188,10.1005,0
14,9,4,UL,7.0.0.5,1.0.0.2,5263.36,12.3264,2.40675,0
14,10,5,UL,7.0.0.6,1.0.0.2,37583.7,8.68558,0.419801,0
14,11,6,UL,7.0.0.7,1.0.0.2,37172.5,8.86932,0.42908,0
14,12,7,UL,7.0.0.8,1.0.0.2,33389.4,11.7428,0.454715,0
14,13,8,UL,7.0.0.9,1.0.0.2,32238.1,10.6696,0.452417,0
14,14,9,UL,7.0.0.10,1.0.0.2,35856.6,7.18614,0.411632,0
14,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.13764,0.429638,0
14,16,11,UL,7.0.0.12,1.0.0.2,34047.4,8.92582,0.435748,0
14,17,12,UL,7.0.0.13,1.0.0.2,36267.8,8.84367,0.422637,0
14,18,13,UL,7.0.0.14,1.0.0.2,34458.6,5.97396,0.407077,0
14,19,14,UL,7.0.0.15,1.0.0.2,35281,5.92839,0.400326,0
14.1,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
14.1,7,2,UL,7.0.0.3,1.0.0.2,4852.16,70.6711,3.2114,0
14.1,8,3,UL,7.0.0.4,1.0.0.2,7895.04,107.27,2.67308,0
14.1,9,4,UL,7.0.0.5,1.0.0.2,5181.12,12.0387,2.38669,0
14.1,10,5,UL,7.0.0.6,1.0.0.2,35774.4,9.85905,0.42652,0
14.1,11,6,UL,7.0.0.7,1.0.0.2,35938.9,7.39967,0.423122,0
14.1,12,7,UL,7.0.0.8,1.0.0.2,35938.9,8.32273,0.417269,0
14.1,13,8,UL,7.0.0.9,1.0.0.2,37583.7,9.25221,0.422985,0
14.1,14,9,UL,7.0.0.10,1.0.0.2,35938.9,8.20678,0.428011,0
14.1,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.21692,0.429636,0
14.1,16,11,UL,7.0.0.12,1.0.0.2,37090.2,7.93965,0.410436,0
14.1,17,12,UL,7.0.0.13,1.0.0.2,37090.2,8.20113,0.408697,0
14.1,18,13,UL,7.0.0.14,1.0.0.2,36103.4,5.70952,0.384693,0
